Marke	Artikelnummer	Kurzbezeichnung	Baujahr	TieferlegungVA	TieferlegungHA	VerstellungVA	VerstellungHA	Auflagen	Zulassung	AchslastVA	AchslastHA	Lieferumfang	Ausfuehrung	Hinweise	Produkt	Durchmesser	EANcode	VerpackungL	VerpackungB	VerpackungH	VerpackungG	Produktkategorie	FederbeinklemmdurchmesserVA	FahrzeugElektronischeDaempferregelung	Hinterachsausfuehrung	Einschraenkung	EinschraenkungF	TieferlegungVAmin	TieferlegungVAmax	TieferlegungHAmin	TieferlegungHAmax	Versandpaket	UPC	Produkthinweis	Zuordnungshinweis	HinweisE	Vk	Hersteller	Modell	Typ	Handelsname	Bauform	Kraftstoffart	Kw	Hubraum	Zylinder	Antriebsart	Hsntsn	Fahrzeugid	Flag_matching
ST	273100BY	Höhenverstellbarer Federnsatz (Gewindefedern)	01/2017-	35-60	35-60	Gewinde	Gewinde	11,6,0236	Teilegutachten (§19.3)	-1360	-1390	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580487807					Gewindefedern					Für Fahrzeuge ohne elektronische DÃ¤mpferregelung					1			Für Fahrzeuge ohne elektronische Dämpferregelung	11=Nicht für Fahrzeuge mit Niveauregulierung, bzw. nur wenn die Niveauregulierung entsprechend eingestellt werden kann - 6=Nicht für Fahrzeuge mit elektronischer Dämpferverstellung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	749	AUDI	Q5 (FY) FYB  (05/2016-)	FY	2.0 TFSI quattro	Geländewagen geschlossen	Benzin	185	1984	4	Allrad	0588BKH | 0588BKI | 0588BMM | 7967ABQ | 7967ABR	71500;95204;	0
ST	273100BY	Höhenverstellbarer Federnsatz (Gewindefedern)	01/2017-	35-60	35-60	Gewinde	Gewinde	11,6,0236	Teilegutachten (§19.3)	-1360	-1390	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580487807					Gewindefedern					Für Fahrzeuge ohne elektronische DÃ¤mpferregelung					1			Für Fahrzeuge ohne elektronische Dämpferregelung	11=Nicht für Fahrzeuge mit Niveauregulierung, bzw. nur wenn die Niveauregulierung entsprechend eingestellt werden kann - 6=Nicht für Fahrzeuge mit elektronischer Dämpferverstellung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	749	AUDI	Q5 (FY) FYB  (05/2016-)	FY	35 TDI quattro	SUV	Diesel	120	1968	4	Allrad	0588BRX | 0588BRY		0
ST	273100BY	Höhenverstellbarer Federnsatz (Gewindefedern)	01/2017-	35-60	35-60	Gewinde	Gewinde	11,6,0236	Teilegutachten (§19.3)	-1360	-1390	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580487807					Gewindefedern					Für Fahrzeuge ohne elektronische DÃ¤mpferregelung					1			Für Fahrzeuge ohne elektronische Dämpferregelung	11=Nicht für Fahrzeuge mit Niveauregulierung, bzw. nur wenn die Niveauregulierung entsprechend eingestellt werden kann - 6=Nicht für Fahrzeuge mit elektronischer Dämpferverstellung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	749	AUDI	Q5 (FY) FYB  (05/2016-)	FY	40 TDI quattro	SUV	Diesel	140	1968	4	Allrad	0588BRV | 0588BRW		0
ST	273100BY	Höhenverstellbarer Federnsatz (Gewindefedern)	01/2017-	35-60	35-60	Gewinde	Gewinde	11,6,0236	Teilegutachten (§19.3)	-1360	-1390	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580487807					Gewindefedern					Für Fahrzeuge ohne elektronische DÃ¤mpferregelung					1			Für Fahrzeuge ohne elektronische Dämpferregelung	11=Nicht für Fahrzeuge mit Niveauregulierung, bzw. nur wenn die Niveauregulierung entsprechend eingestellt werden kann - 6=Nicht für Fahrzeuge mit elektronischer Dämpferverstellung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	749	AUDI	Q5 (FY) FYB  (05/2016-)	FY	45 TDI quattro	SUV	Diesel	170	2967	6	Allrad	0588BQI | 0588BQJ | 0588BRT | 0588BRU	77602;	0
ST	273100BY	Höhenverstellbarer Federnsatz (Gewindefedern)	01/2017-	35-60	35-60	Gewinde	Gewinde	11,6,0236	Teilegutachten (§19.3)	-1360	-1390	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580487807					Gewindefedern					Für Fahrzeuge ohne elektronische DÃ¤mpferregelung					1			Für Fahrzeuge ohne elektronische Dämpferregelung	11=Nicht für Fahrzeuge mit Niveauregulierung, bzw. nur wenn die Niveauregulierung entsprechend eingestellt werden kann - 6=Nicht für Fahrzeuge mit elektronischer Dämpferverstellung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	749	AUDI	Q5 (FY) FYB  (05/2016-)	FY	50 TDI quattro	SUV	Diesel	210	2967	6	Allrad	0588BLP | 0588BLQ | 0588BRR | 0588BRS	71509;	0
ST	273100BZ	Höhenverstellbarer Federnsatz (Gewindefedern)	01/2017-	35-60	35-60	Gewinde	Gewinde	11,20,236	Teilegutachten (§19.3)	-1360	-1390	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580487814					Gewindefedern					Für Fahrzeuge mit elektronischer DÃ¤mpferregelung					1			Für Fahrzeuge mit elektronischer Dämpferregelung	11=Nicht für Fahrzeuge mit Niveauregulierung, bzw. nur wenn die Niveauregulierung entsprechend eingestellt werden kann - 20=Nur für Fahrzeuge mit elektronischer Dämpferverstellung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	749	AUDI	Q5 (FY) FYB  (05/2016-)	FY	2.0 TDI quattro	Geländewagen geschlossen	Diesel	120	1968	4	Allrad	0588BKO | 0588BKP	74523;	0
ST	273100BZ	Höhenverstellbarer Federnsatz (Gewindefedern)	01/2017-	35-60	35-60	Gewinde	Gewinde	11,20,236	Teilegutachten (§19.3)	-1360	-1390	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580487814					Gewindefedern					Für Fahrzeuge mit elektronischer DÃ¤mpferregelung					1			Für Fahrzeuge mit elektronischer Dämpferregelung	11=Nicht für Fahrzeuge mit Niveauregulierung, bzw. nur wenn die Niveauregulierung entsprechend eingestellt werden kann - 20=Nur für Fahrzeuge mit elektronischer Dämpferverstellung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	749	AUDI	Q5 (FY) FYB  (05/2016-)	FY	3.0 TDI quattro	SUV	Diesel	210	2967	6	Allrad	0588BLP | 0588BLQ		0
ST	273100BZ	Höhenverstellbarer Federnsatz (Gewindefedern)	01/2017-	35-60	35-60	Gewinde	Gewinde	11,20,236	Teilegutachten (§19.3)	-1360	-1390	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580487814					Gewindefedern					Für Fahrzeuge mit elektronischer DÃ¤mpferregelung					1			Für Fahrzeuge mit elektronischer Dämpferregelung	11=Nicht für Fahrzeuge mit Niveauregulierung, bzw. nur wenn die Niveauregulierung entsprechend eingestellt werden kann - 20=Nur für Fahrzeuge mit elektronischer Dämpferverstellung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	749	AUDI	Q5 (FY) FYB  (05/2016-)	FY	2.0 TFSI quattro	Geländewagen geschlossen	Benzin	183	1984	4	Allrad	0588BKM | 0588BKN	76115;	0
ST	273100BZ	Höhenverstellbarer Federnsatz (Gewindefedern)	01/2017-	35-60	35-60	Gewinde	Gewinde	11,20,236	Teilegutachten (§19.3)	-1360	-1390	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580487814					Gewindefedern					Für Fahrzeuge mit elektronischer DÃ¤mpferregelung					1			Für Fahrzeuge mit elektronischer Dämpferregelung	11=Nicht für Fahrzeuge mit Niveauregulierung, bzw. nur wenn die Niveauregulierung entsprechend eingestellt werden kann - 20=Nur für Fahrzeuge mit elektronischer Dämpferverstellung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	749	AUDI	Q5 (FY) FYB  (05/2016-)	FY	2.0 TDI quattro	Geländewagen geschlossen	Diesel	140	1968	4	Allrad	0588BKA | 0588BKG	75438;	0
ST	273100BZ	Höhenverstellbarer Federnsatz (Gewindefedern)	01/2017-	35-60	35-60	Gewinde	Gewinde	11,20,236	Teilegutachten (§19.3)	-1360	-1390	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580487814					Gewindefedern					Für Fahrzeuge mit elektronischer DÃ¤mpferregelung					1			Für Fahrzeuge mit elektronischer Dämpferregelung	11=Nicht für Fahrzeuge mit Niveauregulierung, bzw. nur wenn die Niveauregulierung entsprechend eingestellt werden kann - 20=Nur für Fahrzeuge mit elektronischer Dämpferverstellung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	749	AUDI	Q5 (FY) FYB  (05/2016-)	FY	2.0 TFSI quattro	Geländewagen geschlossen	Benzin	185	1984	4	Allrad	0588BKH | 0588BKI | 0588BMM | 7967ABQ | 7967ABR	71500;95204;	0
ST	273100BZ	Höhenverstellbarer Federnsatz (Gewindefedern)	06/2017-	5-20	10-25	Gewinde	Gewinde	11,20,236	Teilegutachten (§19.3)	-1360	-1390	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580487814					Gewindefedern					Für Fahrzeuge mit elektronischer DÃ¤mpferregelung					1			Für Fahrzeuge mit elektronischer Dämpferregelung	11=Nicht für Fahrzeuge mit Niveauregulierung, bzw. nur wenn die Niveauregulierung entsprechend eingestellt werden kann - 20=Nur für Fahrzeuge mit elektronischer Dämpferverstellung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	749	AUDI	Q5 (FY) FYB  (05/2016-)	FY	SQ5 TFSI quattro	Geländewagen geschlossen	Benzin	260	2995	6	Allrad	0588BKX | 0588BKY	89074;	0
ST	273100BZ	Höhenverstellbarer Federnsatz (Gewindefedern)	01/2017-	35-60	35-60	Gewinde	Gewinde	11,20,236	Teilegutachten (§19.3)	-1360	-1390	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580487814					Gewindefedern					Für Fahrzeuge mit elektronischer DÃ¤mpferregelung					1			Für Fahrzeuge mit elektronischer Dämpferregelung	11=Nicht für Fahrzeuge mit Niveauregulierung, bzw. nur wenn die Niveauregulierung entsprechend eingestellt werden kann - 20=Nur für Fahrzeuge mit elektronischer Dämpferverstellung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	749	AUDI	Q5 (FY) FYB  (05/2016-)	FY	40 TDI quattro	SUV	Diesel	140	1968	4	Allrad	0588BRV | 0588BRW		0
ST	273100BZ	Höhenverstellbarer Federnsatz (Gewindefedern)	01/2017-	35-60	35-60	Gewinde	Gewinde	11,20,236	Teilegutachten (§19.3)	-1360	-1390	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580487814					Gewindefedern					Für Fahrzeuge mit elektronischer DÃ¤mpferregelung					1			Für Fahrzeuge mit elektronischer Dämpferregelung	11=Nicht für Fahrzeuge mit Niveauregulierung, bzw. nur wenn die Niveauregulierung entsprechend eingestellt werden kann - 20=Nur für Fahrzeuge mit elektronischer Dämpferverstellung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	749	AUDI	Q5 (FY) FYB  (05/2016-)	FY	35 TDI quattro	SUV	Diesel	120	1968	4	Allrad	0588BRX | 0588BRY		0
ST	273100BZ	Höhenverstellbarer Federnsatz (Gewindefedern)	01/2017-	35-60	35-60	Gewinde	Gewinde	11,20,236	Teilegutachten (§19.3)	-1360	-1390	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580487814					Gewindefedern					Für Fahrzeuge mit elektronischer DÃ¤mpferregelung					1			Für Fahrzeuge mit elektronischer Dämpferregelung	11=Nicht für Fahrzeuge mit Niveauregulierung, bzw. nur wenn die Niveauregulierung entsprechend eingestellt werden kann - 20=Nur für Fahrzeuge mit elektronischer Dämpferverstellung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	749	AUDI	Q5 (FY) FYB  (05/2016-)	FY	45 TDI quattro	SUV	Diesel	170	2967	6	Allrad	0588BQI | 0588BQJ | 0588BRT | 0588BRU	77602;	0
ST	273100BZ	Höhenverstellbarer Federnsatz (Gewindefedern)	01/2017-	35-60	35-60	Gewinde	Gewinde	11,20,236	Teilegutachten (§19.3)	-1360	-1390	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580487814					Gewindefedern					Für Fahrzeuge mit elektronischer DÃ¤mpferregelung					1			Für Fahrzeuge mit elektronischer Dämpferregelung	11=Nicht für Fahrzeuge mit Niveauregulierung, bzw. nur wenn die Niveauregulierung entsprechend eingestellt werden kann - 20=Nur für Fahrzeuge mit elektronischer Dämpferverstellung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	749	AUDI	Q5 (FY) FYB  (05/2016-)	FY	50 TDI quattro	SUV	Diesel	210	2967	6	Allrad	0588BLP | 0588BLQ | 0588BRR | 0588BRS	71509;	0
ST	273100AD	Höhenverstellbarer Federnsatz (Gewindefedern)	10/2014-	5-20	10-25	Gewinde	Gewinde	6,236	Teilegutachten (§19.3)	-1095	-920	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580487609					Gewindefedern					Für Fahrzeuge ohne magnetic ride					1			Für Fahrzeuge ohne magnetic ride	6=Nicht für Fahrzeuge mit elektronischer Dämpferverstellung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	499	AUDI	TT (FV) FV3, 8J, 8J1  (07/2014-)	FV	2.0 TTS quattro	Coupe	Benzin	210	1984	4	Allrad	8307ACD	77706;	0
ST	273100AD	Höhenverstellbarer Federnsatz (Gewindefedern)	10/2014-	5-20	10-25	Gewinde	Gewinde	6,236	Teilegutachten (§19.3)	-1095	-920	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580487609					Gewindefedern					Für Fahrzeuge ohne magnetic ride					1			Für Fahrzeuge ohne magnetic ride	6=Nicht für Fahrzeuge mit elektronischer Dämpferverstellung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	499	AUDI	TT (FV) FV3, 8J, 8J1  (07/2014-)	FV	2.0 TTS quattro	Coupe	Benzin	228	1984	4	Allrad	8307ABV	76389;	0
ST	273100AD	Höhenverstellbarer Federnsatz (Gewindefedern)	10/2014-	5-20	10-25	Gewinde	Gewinde	6,236	Teilegutachten (§19.3)	-1095	-920	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580487609					Gewindefedern					Für Fahrzeuge ohne magnetic ride					1			Für Fahrzeuge ohne magnetic ride	6=Nicht für Fahrzeuge mit elektronischer Dämpferverstellung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	499	AUDI	TT (FV) FV3, 8J, 8J1  (07/2014-)	FV	2.0 TTS quattro	Coupe	Benzin	225	1984	4	Allrad	8307ACK	80513;	0
ST	273100AD	Höhenverstellbarer Federnsatz (Gewindefedern)	12/2016-	10-25	10-25	Gewinde	Gewinde	6,236	Teilegutachten (§19.3)	-1095	-920	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580487609					Gewindefedern					Für Fahrzeuge ohne magnetic ride					1			Für Fahrzeuge ohne magnetic ride	6=Nicht für Fahrzeuge mit elektronischer Dämpferverstellung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	499	AUDI	TT (FV) FV3, 8J, 8J1  (07/2014-)	FV	2.5 RS quattro	Coupe	Benzin	294	2480	5	Allrad	1860AAD | 7967ABN | 7967ABS	93698;91683;	0
ST	273100AE	Höhenverstellbarer Federnsatz (Gewindefedern)	10/2014-	5-20	10-25	Gewinde	Gewinde	20,236	Teilegutachten (§19.3)	-1095	-920	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580487616					Gewindefedern					Für Fahrzeuge mit magnetic ride					1			Für Fahrzeuge mit magnetic ride	20=Nur für Fahrzeuge mit elektronischer Dämpferverstellung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	499	AUDI	TT (FV) FV3, 8J, 8J1  (07/2014-)	FV	2.0 TTS quattro	Coupe	Benzin	210	1984	4	Allrad	8307ACD	77706;	0
ST	273100AE	Höhenverstellbarer Federnsatz (Gewindefedern)	10/2014-	5-20	10-25	Gewinde	Gewinde	20,236	Teilegutachten (§19.3)	-1095	-920	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580487616					Gewindefedern					Für Fahrzeuge mit magnetic ride					1			Für Fahrzeuge mit magnetic ride	20=Nur für Fahrzeuge mit elektronischer Dämpferverstellung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	499	AUDI	TT (FV) FV3, 8J, 8J1  (07/2014-)	FV	2.0 TTS quattro	Coupe	Benzin	228	1984	4	Allrad	8307ABV	76389;	0
ST	273100AE	Höhenverstellbarer Federnsatz (Gewindefedern)	10/2014-	5-20	10-25	Gewinde	Gewinde	20,236	Teilegutachten (§19.3)	-1095	-920	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580487616					Gewindefedern					Für Fahrzeuge mit magnetic ride					1			Für Fahrzeuge mit magnetic ride	20=Nur für Fahrzeuge mit elektronischer Dämpferverstellung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	499	AUDI	TT (FV) FV3, 8J, 8J1  (07/2014-)	FV	2.0 TTS quattro	Coupe	Benzin	225	1984	4	Allrad	8307ACK	80513;	0
ST	273100AE	Höhenverstellbarer Federnsatz (Gewindefedern)	12/2016-	10-25	10-25	Gewinde	Gewinde	20,236	Teilegutachten (§19.3)	-1095	-920	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580487616					Gewindefedern					Für Fahrzeuge mit magnetic ride					1			Für Fahrzeuge mit magnetic ride	20=Nur für Fahrzeuge mit elektronischer Dämpferverstellung - 236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	499	AUDI	TT (FV) FV3, 8J, 8J1  (07/2014-)	FV	2.5 RS quattro	Coupe	Benzin	294	2480	5	Allrad	1860AAD | 7967ABN | 7967ABS	93698;91683;	0
ST	27320057	Höhenverstellbarer Federnsatz (Gewindefedern)	04/2011-	10-30	0-20	Gewinde	Gewinde	236	Teilegutachten (§19.3)	-1060	-1215	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580487869					Gewindefedern										1				236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	649	BMW	1er Coupe (E82) 182, 1C, M-V  (10/2006-10/2013)	E82	M	Coupe	Benzin	250	2979	6	Heckantrieb	7909AAU	101515;	0
ST	27320057	Höhenverstellbarer Federnsatz (Gewindefedern)	09/2007-	15-30	5-30	Gewinde	Gewinde	236	Teilegutachten (§19.3)	-1060	-1215	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580487869					Gewindefedern										1				236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	649	BMW	3er Coupe (E92) 390X, 392C, 3C, M-V, M3, M3 GTS, M390  (01/2005-12/2013)	E92	M	Coupe	Benzin	309	3999	8	Heckantrieb	7909AAH | 7909AAM | 7909AAW	82584;77649;100917;	0
ST	27320057	Höhenverstellbarer Federnsatz (Gewindefedern)	09/2007-	15-30	5-30	Gewinde	Gewinde	236	Teilegutachten (§19.3)	-1060	-1215	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580487869					Gewindefedern										1				236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	649	BMW	3er (E90) 390L, 390X, 3L, M3, M3 GTS, M390  (02/2004-02/2012)	E90	M3	Stufenheck	Benzin	309	3999	8	Heckantrieb	7909AAI | 7909AAL	88039;67100;	0
ST	273200AN	Höhenverstellbarer Federnsatz (Gewindefedern)	03/2016-	0-20	0-20	Gewinde	Gewinde	236	Teilegutachten (§19.3)	-1050	-1250	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580487890					Gewindefedern										1				236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden) - 42=Bei Einbau mit serienmäßigen Rad-/Reifenkombinationen sind evtl. Spurverbreiterungen erforderlich	749	BMW	2er Coupe (F22, F87) 1C, M3  (10/2012-)	F22, F87	M2	Coupe	Benzin	272	2979	6	Heckantrieb	7909ABP	81804;86352;	1
ST	273200AN	Höhenverstellbarer Federnsatz (Gewindefedern)	04/2014-	5-25	5-25	Gewinde	Gewinde	42,236	Teilegutachten (§19.3)	-1050	-1250	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580487890					Gewindefedern										1				236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden) - 42=Bei Einbau mit serienmäßigen Rad-/Reifenkombinationen sind evtl. Spurverbreiterungen erforderlich	749	BMW	3er (F30, F80) 3-HY, 3L, M3, M3 GTS  (03/2011-10/2018)	F30, F80	M3 Competition	Stufenheck	Benzin	331	2979	6	Heckantrieb	7909ABR	70485;	0
ST	273200AN	Höhenverstellbarer Federnsatz (Gewindefedern)	04/2014-	5-25	5-25	Gewinde	Gewinde	42,236	Teilegutachten (§19.3)	-1050	-1250	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580487890					Gewindefedern										1				236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden) - 42=Bei Einbau mit serienmäßigen Rad-/Reifenkombinationen sind evtl. Spurverbreiterungen erforderlich	749	BMW	3er (F30, F80) 3-HY, 3L, M3, M3 GTS  (03/2011-10/2018)	F30, F80	M3	Stufenheck	Benzin	317	2979	6	Heckantrieb	7909ABG	70419;	0
ST	273200AN	Höhenverstellbarer Federnsatz (Gewindefedern)	04/2014-	5-25	5-25	Gewinde	Gewinde	42,236	Teilegutachten (§19.3)	-1050	-1250	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580487890					Gewindefedern										1				236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden) - 42=Bei Einbau mit serienmäßigen Rad-/Reifenkombinationen sind evtl. Spurverbreiterungen erforderlich	749	BMW	3er (F30, F80) 3-HY, 3L, M3, M3 GTS  (03/2011-10/2018)	F30, F80	M3 CS	Stufenheck	Benzin	338	2979	6	Heckantrieb	7909ABX		0
ST	273200AN	Höhenverstellbarer Federnsatz (Gewindefedern)	04/2014-	5-25	5-25	Gewinde	Gewinde	42,236	Teilegutachten (§19.3)	-1050	-1250	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580487890					Gewindefedern										1				236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden) - 42=Bei Einbau mit serienmäßigen Rad-/Reifenkombinationen sind evtl. Spurverbreiterungen erforderlich	749	BMW	4er Coupe (F32, F82) 3C, M3, M3 GTS  (07/2013-)	F32, F82	M4	Coupe	Benzin	317	2979	6	Heckantrieb	7909ABH | 7909ACP	70241;71229;	1
ST	273200AN	Höhenverstellbarer Federnsatz (Gewindefedern)	04/2014-	5-25	5-25	Gewinde	Gewinde	42,236	Teilegutachten (§19.3)	-1050	-1250	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580487890					Gewindefedern										1				236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden) - 42=Bei Einbau mit serienmäßigen Rad-/Reifenkombinationen sind evtl. Spurverbreiterungen erforderlich	749	BMW	4er Coupe (F32, F82) 3C, M3, M3 GTS  (07/2013-)	F32, F82	M4 CS	Coupe	Benzin	338	2979	6	Heckantrieb	7909ABU		0
ST	273200AN	Höhenverstellbarer Federnsatz (Gewindefedern)	04/2014-	5-25	5-25	Gewinde	Gewinde	42,236	Teilegutachten (§19.3)	-1050	-1250	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580487890					Gewindefedern										1				236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden) - 42=Bei Einbau mit serienmäßigen Rad-/Reifenkombinationen sind evtl. Spurverbreiterungen erforderlich	749	BMW	4er Coupe (F32, F82) 3C, M3, M3 GTS  (07/2013-)	F32, F82	M4 Competition	Coupe	Benzin	331	2979	6	Heckantrieb	7909ABT | 7909ACQ	80358;75388;	1
ST	273200AN	Höhenverstellbarer Federnsatz (Gewindefedern)	03/2016-	0-20	0-20	Gewinde	Gewinde	236	Teilegutachten (§19.3)	-1050	-1250	Set (VA+HA)	Gewindefedern		Höhenverstellbare Federn		4250580487890					Gewindefedern										1				236=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden) - 42=Bei Einbau mit serienmäßigen Rad-/Reifenkombinationen sind evtl. Spurverbreiterungen erforderlich	749	BMW	2er Coupe (F22, F87) 1C, M3  (10/2012-)	F22, F87	M2 Competition	Coupe	Benzin	302	2979	6	Heckantrieb	7909ABY | 7909ACT	68856;	0
